"school" "minority" "female" "ses" "math"
"2470" 3716 0 0 0.002 18.031
"2471" 3716 0 0 0.042 8.067
"2472" 3716 0 0 0.212 11.522
"2473" 3716 0 0 0.212 13.131
"2474" 3716 0 0 0.282 23.855
"2475" 3716 0 0 0.462 19.716
"2476" 3716 0 0 0.482 16.706
"2477" 3716 0 0 1.062 21.964
"2478" 3716 0 0 -0.018 23.14
"2479" 3716 0 0 -0.318 4.521
"2480" 3716 0 0 -0.568 14.477
"2481" 3716 0 1 0.482 23.912
"2482" 3716 0 1 0.502 15.271
"2483" 3716 0 1 1.262 21.512
"2484" 3716 0 1 -0.188 8.052
"2485" 3716 0 1 -0.358 5.206
"2486" 3716 0 1 -0.418 20.579
"2487" 3716 0 1 -0.508 20.271
"2488" 3716 1 0 0.202 19.359
"2489" 3716 1 0 0.832 17.321
"2490" 3716 1 0 -0.678 -2.832
"2491" 3716 1 0 -0.918 9.431
"2492" 3716 1 0 -1.058 1.248
"2493" 3716 1 0 -1.158 22.894
"2494" 3716 1 0 -1.308 13.74
"2495" 3716 1 0 -2.128 -0.568
"2496" 3716 1 1 0.942 1.316
"2497" 3716 1 1 -0.338 0.066
"2498" 3716 1 1 -0.508 3.441
"2499" 3716 1 1 -0.538 -0.167
"2500" 3716 1 1 -0.808 8.494
"2501" 3716 1 1 -0.958 5.649
"2502" 3716 1 1 -1.048 -2.559
"2503" 3716 1 1 -1.068 10.911
"2504" 3716 1 1 -1.128 1.242
"2505" 3716 1 1 -1.208 3.115
"2506" 3716 1 1 -1.208 8.494
"2507" 3716 1 1 -1.218 4.418
"2508" 3716 1 1 -1.498 5.902
"2509" 3716 1 1 -1.498 -1.922
"2510" 3716 1 1 -1.578 6.189
"2511" 3838 0 0 0.232 23.371
"2512" 3838 0 0 0.452 11.715
"2513" 3838 0 0 0.592 24.133
"2514" 3838 0 0 0.612 22.735
"2515" 3838 0 0 0.662 18.628
"2516" 3838 0 0 0.812 18.325
"2517" 3838 0 0 0.902 20.305
"2518" 3838 0 0 0.982 21.067
"2519" 3838 0 0 1.022 23.443
"2520" 3838 0 0 1.182 9.137
"2521" 3838 0 0 -0.118 21.2
"2522" 3838 0 0 -0.288 18.182
"2523" 3838 0 0 -0.548 22.284
"2524" 3838 0 0 -0.898 8.291
"2525" 3838 0 1 0.102 20.583
"2526" 3838 0 1 0.142 12.05
"2527" 3838 0 1 0.212 12.005
"2528" 3838 0 1 0.342 12.424
"2529" 3838 0 1 0.532 13.402
"2530" 3838 0 1 0.552 22.862
"2531" 3838 0 1 0.642 10.041
"2532" 3838 0 1 0.682 15.513
"2533" 3838 0 1 0.812 20.322
"2534" 3838 0 1 0.942 8.675
"2535" 3838 0 1 0.952 17.732
"2536" 3838 0 1 1.072 16.25
"2537" 3838 0 1 1.132 17.645
"2538" 3838 0 1 -0.108 19.685
"2539" 3838 0 1 -0.318 9.545
"2540" 3838 0 1 -0.388 24.623
"2541" 3838 0 1 -0.578 22.365
"2542" 3838 0 1 -0.728 23.053
"2543" 3838 1 0 0.052 11.128
"2544" 3838 1 0 0.152 12.176
"2545" 3838 1 0 0.202 21.923
"2546" 3838 1 0 0.312 16.261
"2547" 3838 1 0 0.422 10.112
"2548" 3838 1 0 0.432 22.805
"2549" 3838 1 0 0.502 9.478
"2550" 3838 1 0 0.772 13.003
"2551" 3838 1 0 0.792 10.294
"2552" 3838 1 0 -0.178 17.068
"2553" 3838 1 0 -0.528 16.83
"2554" 3838 1 0 -0.768 16.158
"2555" 3838 1 0 -0.958 14.045
"2556" 3838 1 0 -1.208 13.697
"2557" 3838 1 0 -1.218 12.112
"2558" 3838 1 1 0.162 20.116
"2559" 3838 1 1 0.392 10.882
"2560" 3838 1 1 -0.068 8.949
"2561" 3838 1 1 -0.178 8.57
"2562" 3838 1 1 -0.538 14.401
"2563" 3838 1 1 -0.848 9.79
"2564" 3838 1 1 -1.448 16.003
"2565" 3881 0 0 0.192 11.29
"2566" 3881 0 0 0.302 8.64
"2567" 3881 0 0 0.392 19.277
"2568" 3881 0 0 0.512 19.74
"2569" 3881 0 0 0.552 5.924
"2570" 3881 0 0 0.572 6.098
"2571" 3881 0 0 0.642 9.178
"2572" 3881 0 0 0.772 18.472
"2573" 3881 0 0 0.792 21.434
"2574" 3881 0 0 0.972 22.056
"2575" 3881 0 0 -0.048 5.816
"2576" 3881 0 0 -0.068 13.392
"2577" 3881 0 0 -0.118 14.77
"2578" 3881 0 0 -0.288 6.215
"2579" 3881 0 0 -0.298 19.845
"2580" 3881 0 0 -0.348 4.723
"2581" 3881 0 0 -0.358 22.835
"2582" 3881 0 0 -0.408 4.765
"2583" 3881 0 0 -0.468 11.744
"2584" 3881 0 0 -0.678 7.557
"2585" 3881 0 0 -0.918 18.368
"2586" 3881 0 1 0.042 0.785
"2587" 3881 0 1 0.162 10.853
"2588" 3881 0 1 0.382 3.631
"2589" 3881 0 1 0.542 6.373
"2590" 3881 0 1 0.712 7.293
"2591" 3881 0 1 0.762 15.85
"2592" 3881 0 1 0.992 13.388
"2593" 3881 0 1 1.152 24.079
"2594" 3881 0 1 1.172 12.535
"2595" 3881 0 1 -0.008 16.815
"2596" 3881 0 1 -0.058 14.7
"2597" 3881 0 1 -0.138 5.29
"2598" 3881 0 1 -0.208 2.875
"2599" 3881 0 1 -0.238 23.736
"2600" 3881 0 1 -0.468 15.77
"2601" 3881 0 1 -0.628 8.141
"2602" 3881 1 0 -0.278 14.728
"2603" 3881 1 0 -0.358 5.112
"2604" 3881 1 1 0.112 2.543
"2605" 3881 1 1 -0.118 13.282
"2606" 3967 0 0 0.102 3.693
"2607" 3967 0 0 0.232 23.696
"2608" 3967 0 0 0.272 9.008
"2609" 3967 0 0 0.322 19.654
"2610" 3967 0 0 0.452 17.075
"2611" 3967 0 0 0.502 22.677
"2612" 3967 0 0 0.592 1.918
"2613" 3967 0 0 0.752 10.313
"2614" 3967 0 0 1.032 15.802
"2615" 3967 0 0 1.132 7.264
"2616" 3967 0 0 1.282 19.612
"2617" 3967 0 0 -0.168 20.99
"2618" 3967 0 0 -0.198 11.376
"2619" 3967 0 0 -0.208 2.558
"2620" 3967 0 0 -0.208 3.197
"2621" 3967 0 0 -0.278 20.518
"2622" 3967 0 0 -0.288 11.198
"2623" 3967 0 0 -0.288 19.056
"2624" 3967 0 0 -0.368 0.492
"2625" 3967 0 0 -0.368 21.386
"2626" 3967 0 0 -0.438 13.352
"2627" 3967 0 0 -0.538 19.956
"2628" 3967 0 0 -0.548 9.408
"2629" 3967 0 0 -0.628 15.041
"2630" 3967 0 0 -0.678 9.66
"2631" 3967 0 0 -0.688 3.036
"2632" 3967 0 0 -0.708 15.008
"2633" 3967 0 0 -0.778 0.023
"2634" 3967 0 0 -0.828 5.924
"2635" 3967 0 0 -0.968 7.944
"2636" 3967 0 0 -0.988 9.086
"2637" 3967 0 1 0.552 15.241
"2638" 3967 0 1 0.782 12.924
"2639" 3967 0 1 1.082 23.664
"2640" 3967 0 1 -0.038 19.423
"2641" 3967 0 1 -0.158 16.354
"2642" 3967 0 1 -0.208 14.805
"2643" 3967 0 1 -0.248 17.995
"2644" 3967 0 1 -0.278 2.913
"2645" 3967 0 1 -0.358 -1.476
"2646" 3967 0 1 -0.388 11.489
"2647" 3967 0 1 -0.498 5.253
"2648" 3967 0 1 -0.498 14.543
"2649" 3967 0 1 -0.508 17.147
"2650" 3967 0 1 -0.538 14.43
"2651" 3967 0 1 -0.798 13.424
"2652" 3967 0 1 -0.808 10.786
"2653" 3967 0 1 -0.858 10.613
"2654" 3967 0 1 -0.948 9.09
"2655" 3967 0 1 -1.048 8.199
"2656" 3967 0 1 -1.128 19.138
"2657" 3967 0 1 -1.328 -0.052
"2658" 3992 0 0 0.002 23.339
"2659" 3992 0 0 0.022 -0.425
"2660" 3992 0 0 0.172 17.33
"2661" 3992 0 0 0.292 15.102
"2662" 3992 0 0 0.392 5.092
"2663" 3992 0 0 0.402 21.605
"2664" 3992 0 0 0.532 14.265
"2665" 3992 0 0 0.592 12.145
"2666" 3992 0 0 0.702 15.753
"2667" 3992 0 0 0.702 16.921
"2668" 3992 0 0 0.832 4.842
"2669" 3992 0 0 0.832 16.865
"2670" 3992 0 0 1.102 22.906
"2671" 3992 0 0 -0.488 12.847
"2672" 3992 0 0 -0.648 15.206
"2673" 3992 0 0 -0.988 8.693
"2674" 3992 0 1 0.252 18.595
"2675" 3992 0 1 0.292 17.031
"2676" 3992 0 1 0.452 16.331
"2677" 3992 0 1 0.462 24.479
"2678" 3992 0 1 0.502 13.568
"2679" 3992 0 1 0.682 16.498
"2680" 3992 0 1 0.842 22.443
"2681" 3992 0 1 1.122 16.165
"2682" 3992 0 1 1.272 18.596
"2683" 3992 0 1 1.312 13.056
"2684" 3992 0 1 1.422 13.492
"2685" 3992 0 1 1.452 22.708
"2686" 3992 0 1 -0.048 19.798
"2687" 3992 0 1 -0.178 14.083
"2688" 3992 1 0 0.052 11.747
"2689" 3992 1 0 0.082 3.158
"2690" 3992 1 0 0.112 21.684
"2691" 3992 1 0 0.132 13.715
"2692" 3992 1 0 0.152 10.863
"2693" 3992 1 0 0.192 14.913
"2694" 3992 1 0 0.752 17.043
"2695" 3992 1 0 0.812 15.828
"2696" 3992 1 0 0.912 8.531
"2697" 3992 1 0 0.932 16.585
"2698" 3992 1 0 1.082 10.205
"2699" 3992 1 0 -0.088 13.835
"2700" 3992 1 0 -0.118 9.947
"2701" 3992 1 0 -0.188 16.301
"2702" 3992 1 0 -0.228 8.74
"2703" 3992 1 0 -0.488 22.804
"2704" 3992 1 1 0.072 9.989
"2705" 3992 1 1 0.732 19.989
"2706" 3992 1 1 0.912 4.875
"2707" 3992 1 1 1.062 9.533
"2708" 3992 1 1 -0.108 16.344
"2709" 3992 1 1 -0.298 8.769
"2710" 3992 1 1 -1.398 21.469
"2711" 3999 0 0 0.222 23.723
"2712" 3999 0 0 0.432 12.909
"2713" 3999 0 0 0.702 5.376
"2714" 3999 0 0 1.012 22.723
"2715" 3999 0 0 1.222 18.057
"2716" 3999 0 0 1.362 20.682
"2717" 3999 0 0 1.372 24.479
"2718" 3999 0 0 -1.208 13.259
"2719" 3999 0 0 -1.618 1.505
"2720" 3999 0 1 0.102 4.178
"2721" 3999 0 1 0.172 14.054
"2722" 3999 0 1 0.322 19.493
"2723" 3999 0 1 1.222 10.092
"2724" 3999 0 1 1.222 17.527
"2725" 3999 0 1 -0.208 -1.646
"2726" 3999 0 1 -0.408 8.878
"2727" 3999 1 0 0.002 6.293
"2728" 3999 1 0 0.142 -1.775
"2729" 3999 1 0 0.302 21.445
"2730" 3999 1 0 0.382 11.662
"2731" 3999 1 0 0.742 22.461
"2732" 3999 1 0 -0.138 5.545
"2733" 3999 1 0 -0.408 22.519
"2734" 3999 1 0 -1.048 20.148
"2735" 3999 1 0 -1.068 -1.231
"2736" 3999 1 0 -1.218 2.91
"2737" 3999 1 0 -1.368 1.12
"2738" 3999 1 0 -1.708 12.769
"2739" 3999 1 1 0.062 14.807
"2740" 3999 1 1 0.502 18.256
"2741" 3999 1 1 0.622 16.955
"2742" 3999 1 1 0.982 4.722
"2743" 3999 1 1 0.982 10.325
"2744" 3999 1 1 1.292 7.32
"2745" 3999 1 1 -0.228 0.976
"2746" 3999 1 1 -0.248 -0.562
"2747" 3999 1 1 -0.258 10.869
"2748" 3999 1 1 -0.428 14.613
"2749" 3999 1 1 -0.528 7.24
"2750" 3999 1 1 -0.538 3.356
"2751" 3999 1 1 -0.688 19.007
"2752" 3999 1 1 -0.708 8.462
"2753" 3999 1 1 -1.088 8.96
"2754" 3999 1 1 -1.308 12.144
"2755" 3999 1 1 -1.378 4.172
"2756" 3999 1 1 -1.768 2.649
"2757" 4042 0 0 0.012 4.65
"2758" 4042 0 0 0.132 19.429
"2759" 4042 0 0 0.212 14.148
"2760" 4042 0 0 0.232 22.963
"2761" 4042 0 0 0.252 3.319
"2762" 4042 0 0 0.292 20.672
"2763" 4042 0 0 0.372 9.948
"2764" 4042 0 0 0.482 3.687
"2765" 4042 0 0 0.532 12.781
"2766" 4042 0 0 0.622 12.369
"2767" 4042 0 0 0.752 23.057
"2768" 4042 0 0 0.782 14.669
"2769" 4042 0 0 0.812 22.732
"2770" 4042 0 0 0.832 11.214
"2771" 4042 0 0 0.852 18.577
"2772" 4042 0 0 0.942 3.457
"2773" 4042 0 0 0.952 5.658
"2774" 4042 0 0 0.982 9.296
"2775" 4042 0 0 1.022 12.107
"2776" 4042 0 0 1.022 19.447
"2777" 4042 0 0 1.072 9.212
"2778" 4042 0 0 1.072 13.91
"2779" 4042 0 0 1.082 15.297
"2780" 4042 0 0 1.132 14.27
"2781" 4042 0 0 1.202 15.205
"2782" 4042 0 0 1.202 17.773
"2783" 4042 0 0 1.262 15.45
"2784" 4042 0 0 -0.008 11.429
"2785" 4042 0 0 -0.098 2.245
"2786" 4042 0 0 -0.268 19.706
"2787" 4042 0 0 -0.478 10.081
"2788" 4042 0 0 -0.548 17.503
"2789" 4042 0 0 -0.888 22.236
"2790" 4042 0 0 -0.988 4.54
"2791" 4042 0 0 -1.058 16.375
"2792" 4042 0 1 0.242 18.506
"2793" 4042 0 1 0.252 18.19
"2794" 4042 0 1 0.312 22.489
"2795" 4042 0 1 0.412 20.427
"2796" 4042 0 1 0.452 24.364
"2797" 4042 0 1 0.462 12.055
"2798" 4042 0 1 0.512 16.003
"2799" 4042 0 1 0.702 16.001
"2800" 4042 0 1 0.732 23.172
"2801" 4042 0 1 0.772 22.923
"2802" 4042 0 1 0.792 14.5
"2803" 4042 0 1 0.792 18.872
"2804" 4042 0 1 0.802 6.16
"2805" 4042 0 1 0.892 23.468
"2806" 4042 0 1 0.932 19.666
"2807" 4042 0 1 0.952 11.733
"2808" 4042 0 1 1.062 18.708
"2809" 4042 0 1 1.282 14.311
"2810" 4042 0 1 1.372 18.269
"2811" 4042 0 1 -0.108 3.454
"2812" 4042 0 1 -0.118 6.24
"2813" 4042 0 1 -0.328 13.684
"2814" 4042 0 1 -0.338 8.638
"2815" 4042 0 1 -0.338 22.676
"2816" 4042 0 1 -0.418 -0.164
"2817" 4042 0 1 -0.478 12.206
"2818" 4042 0 1 -0.498 11.843
"2819" 4042 0 1 -0.568 5.962
"2820" 4042 0 1 -0.588 22.419
"2821" 4173 0 0 0.142 15.192
"2822" 4173 0 0 0.482 10.872
"2823" 4173 0 0 0.612 18.334
"2824" 4173 0 0 0.652 7.454
"2825" 4173 0 0 0.782 9.83
"2826" 4173 0 0 0.982 20.592
"2827" 4173 0 0 1.262 9.411
"2828" 4173 0 0 -0.118 12.885
"2829" 4173 0 0 -0.118 23.398
"2830" 4173 0 0 -0.278 10.413
"2831" 4173 0 0 -0.298 15.017
"2832" 4173 0 0 -0.958 -0.203
"2833" 4173 0 0 -1.088 3.355
"2834" 4173 0 1 0.002 8.26
"2835" 4173 0 1 0.022 17.737
"2836" 4173 0 1 0.032 12.632
"2837" 4173 0 1 0.132 -2.016
"2838" 4173 0 1 0.142 6.958
"2839" 4173 0 1 0.222 21.58
"2840" 4173 0 1 0.232 24.479
"2841" 4173 0 1 0.252 22.967
"2842" 4173 0 1 0.432 18.328
"2843" 4173 0 1 0.492 20.706
"2844" 4173 0 1 0.642 24.247
"2845" 4173 0 1 0.652 19.731
"2846" 4173 0 1 0.792 21.323
"2847" 4173 0 1 0.842 10.582
"2848" 4173 0 1 0.912 12.531
"2849" 4173 0 1 -0.028 1.356
"2850" 4173 0 1 -0.048 7.51
"2851" 4173 0 1 -0.178 14.684
"2852" 4173 0 1 -0.188 2.429
"2853" 4173 0 1 -0.218 11.399
"2854" 4173 0 1 -0.298 19.589
"2855" 4173 0 1 -0.338 18.336
"2856" 4173 0 1 -0.538 9.247
"2857" 4173 0 1 -0.748 11.126
"2858" 4173 0 1 -0.858 3.316
"2859" 4173 0 1 -0.878 7.971
"2860" 4173 0 1 -1.128 20.173
"2861" 4173 0 1 -1.198 11.555
"2862" 4173 1 0 -0.298 4.387
"2863" 4173 1 1 1.122 10.257
"2864" 4173 1 1 -0.628 9.955
"2865" 4223 0 0 0.002 17.343
"2866" 4223 0 0 0.302 13.734
"2867" 4223 0 0 0.352 21.813
"2868" 4223 0 0 0.482 20.005
"2869" 4223 0 0 0.522 19.211
"2870" 4223 0 0 0.542 14.98
"2871" 4223 0 0 0.662 19.254
"2872" 4223 0 0 0.702 4.578
"2873" 4223 0 0 0.762 15.522
"2874" 4223 0 0 0.932 12.071
"2875" 4223 0 0 1.242 20.375
"2876" 4223 0 0 -0.058 23.814
"2877" 4223 0 0 -0.078 4.858
"2878" 4223 0 0 -0.098 18.234
"2879" 4223 0 0 -0.178 19.125
"2880" 4223 0 0 -0.218 18.509
"2881" 4223 0 0 -0.298 21.95
"2882" 4223 0 0 -0.328 18.228
"2883" 4223 0 0 -0.448 23.56
"2884" 4223 0 0 -0.508 18.51
"2885" 4223 0 0 -0.548 18.891
"2886" 4223 0 0 -0.568 8.636
"2887" 4223 0 0 -0.638 17.309
"2888" 4223 0 1 0.012 12.957
"2889" 4223 0 1 0.242 13.119
"2890" 4223 0 1 0.432 5.662
"2891" 4223 0 1 0.502 10.779
"2892" 4223 0 1 0.502 22.318
"2893" 4223 0 1 0.602 13.853
"2894" 4223 0 1 -0.038 5.758
"2895" 4223 0 1 -0.078 6.129
"2896" 4223 0 1 -0.078 13.444
"2897" 4223 0 1 -0.088 12.1
"2898" 4223 0 1 -0.188 17.984
"2899" 4223 0 1 -0.268 21.978
"2900" 4223 0 1 -0.298 6.193
"2901" 4223 0 1 -0.408 22.947
"2902" 4223 0 1 -0.418 18.582
"2903" 4223 0 1 -0.878 1.5
"2904" 4223 0 1 -0.898 12.179
"2905" 4223 0 1 -1.138 15.275
"2906" 4223 1 0 -0.918 5.684
"2907" 4223 1 0 -1.318 4.427
"2908" 4223 1 1 -0.468 21.606
"2909" 4223 1 1 -1.578 3.034
"2910" 4253 0 0 0.712 2.47
"2911" 4253 0 0 0.722 -1.853
"2912" 4253 1 0 0.002 11.698
"2913" 4253 1 0 0.012 8.511
"2914" 4253 1 0 0.052 9.871
"2915" 4253 1 0 0.142 12.017
"2916" 4253 1 0 0.292 0.179
"2917" 4253 1 0 0.292 12.769
"2918" 4253 1 0 0.322 7.957
"2919" 4253 1 0 0.402 14.526
"2920" 4253 1 0 0.412 12.782
"2921" 4253 1 0 0.442 14.47
"2922" 4253 1 0 0.482 8.663
"2923" 4253 1 0 0.582 16.209
"2924" 4253 1 0 0.622 13.102
"2925" 4253 1 0 0.632 1.129
"2926" 4253 1 0 0.702 8.439
"2927" 4253 1 0 0.832 3.023
"2928" 4253 1 0 0.982 20.468
"2929" 4253 1 0 -0.008 5.023
"2930" 4253 1 0 -0.068 11.02
"2931" 4253 1 0 -0.208 4.89
"2932" 4253 1 0 -0.218 17.519
"2933" 4253 1 0 -0.278 6.549
"2934" 4253 1 0 -0.288 10.809
"2935" 4253 1 0 -0.338 8.168
"2936" 4253 1 0 -0.358 11.868
"2937" 4253 1 0 -0.388 13.88
"2938" 4253 1 0 -0.428 9.751
"2939" 4253 1 0 -0.508 0.772
"2940" 4253 1 0 -0.548 18.808
"2941" 4253 1 0 -0.578 7.424
"2942" 4253 1 0 -0.578 16.339
"2943" 4253 1 0 -0.618 2.51
"2944" 4253 1 0 -0.658 7.289
"2945" 4253 1 0 -0.658 16.063
"2946" 4253 1 0 -0.668 6.207
"2947" 4253 1 0 -0.678 3.907
"2948" 4253 1 0 -0.708 0.28
"2949" 4253 1 0 -0.748 12.809
"2950" 4253 1 0 -0.768 10.703
"2951" 4253 1 0 -0.808 1.012
"2952" 4253 1 0 -0.898 6.045
"2953" 4253 1 0 -0.898 14.992
"2954" 4253 1 0 -0.998 13.47
"2955" 4253 1 0 -1.008 16.654
"2956" 4253 1 0 -1.018 5.009
"2957" 4253 1 0 -1.048 11.969
"2958" 4253 1 0 -1.078 11.785
"2959" 4253 1 0 -1.138 2.69
"2960" 4253 1 0 -1.208 7.538
"2961" 4253 1 0 -1.238 23.239
"2962" 4253 1 0 -1.288 6.848
"2963" 4253 1 0 -1.348 1.813
"2964" 4253 1 0 -1.388 8.854
"2965" 4253 1 0 -1.518 5.581
"2966" 4253 1 0 -1.568 14.495
"2967" 4253 1 0 -1.568 14.934
"2968" 4292 0 0 0.462 11.824
"2969" 4292 0 0 0.482 12.801
"2970" 4292 0 0 0.762 21.272
"2971" 4292 0 0 -0.028 18.5
"2972" 4292 0 0 -0.278 21.19
"2973" 4292 0 0 -0.298 18.504
"2974" 4292 0 0 -0.568 17.088
"2975" 4292 0 0 -0.678 16.278
"2976" 4292 0 0 -0.888 18.416
"2977" 4292 0 0 -1.018 17.378
"2978" 4292 0 0 -1.098 18.022
"2979" 4292 0 0 -1.318 3.42
"2980" 4292 0 0 -1.698 15.051
"2981" 4292 1 0 0.032 5.216
"2982" 4292 1 0 0.032 11.934
"2983" 4292 1 0 0.042 12.165
"2984" 4292 1 0 0.122 2.985
"2985" 4292 1 0 0.152 15.362
"2986" 4292 1 0 0.192 19.79
"2987" 4292 1 0 0.282 4.95
"2988" 4292 1 0 0.292 23.619
"2989" 4292 1 0 0.492 8.694
"2990" 4292 1 0 0.592 7.482
"2991" 4292 1 0 0.852 12.956
"2992" 4292 1 0 0.972 9.255
"2993" 4292 1 0 -0.048 16.442
"2994" 4292 1 0 -0.108 21.536
"2995" 4292 1 0 -0.128 14.241
"2996" 4292 1 0 -0.138 6.703
"2997" 4292 1 0 -0.248 7.167
"2998" 4292 1 0 -0.298 12.514
"2999" 4292 1 0 -0.328 5.698
"3000" 4292 1 0 -0.328 12.001
"3001" 4292 1 0 -0.338 21.754
"3002" 4292 1 0 -0.348 16.638
"3003" 4292 1 0 -0.378 13.331
"3004" 4292 1 0 -0.408 18.042
"3005" 4292 1 0 -0.418 21.605
"3006" 4292 1 0 -0.448 2.826
"3007" 4292 1 0 -0.468 5.427
"3008" 4292 1 0 -0.498 19.03
"3009" 4292 1 0 -0.538 2.911
"3010" 4292 1 0 -0.558 3.931
"3011" 4292 1 0 -0.598 17.294
"3012" 4292 1 0 -0.658 3.248
"3013" 4292 1 0 -0.678 9.609
"3014" 4292 1 0 -0.728 9.975
"3015" 4292 1 0 -0.728 15.665
"3016" 4292 1 0 -0.768 7.821
"3017" 4292 1 0 -0.778 2.057
"3018" 4292 1 0 -0.808 14.3
"3019" 4292 1 0 -0.858 20.972
"3020" 4292 1 0 -0.908 18.318
"3021" 4292 1 0 -0.918 11.599
"3022" 4292 1 0 -1.008 9.792
"3023" 4292 1 0 -1.098 8.489
"3024" 4292 1 0 -1.148 7.128
"3025" 4292 1 0 -1.148 20.588
"3026" 4292 1 0 -1.208 -0.287
"3027" 4292 1 0 -1.308 13.502
"3028" 4292 1 0 -1.318 23.619
"3029" 4292 1 0 -1.538 15.164
"3030" 4292 1 0 -1.608 12.431
"3031" 4292 1 0 -1.808 10.169
"3032" 4292 1 0 -1.848 18.781
"3033" 4325 0 0 0.002 13.112
"3034" 4325 0 0 0.212 19.082
"3035" 4325 0 0 0.252 15.476
"3036" 4325 0 0 0.352 4.073
"3037" 4325 0 0 0.352 21.318
"3038" 4325 0 0 0.522 11.659
"3039" 4325 0 0 0.562 10.211
"3040" 4325 0 0 0.682 7.306
"3041" 4325 0 0 0.812 15.441
"3042" 4325 0 0 0.942 17.931
"3043" 4325 0 0 1.152 16.421
"3044" 4325 0 0 1.392 22.783
"3045" 4325 0 0 -0.198 8.43
"3046" 4325 0 0 -0.248 16.549
"3047" 4325 0 0 -0.258 12.76
"3048" 4325 0 0 -0.308 6.946
"3049" 4325 0 0 -0.618 22.055
"3050" 4325 0 0 -0.678 17.359
"3051" 4325 0 0 -0.988 7.514
"3052" 4325 0 0 -1.388 6.333
"3053" 4325 0 0 -1.568 13.608
"3054" 4325 0 0 -1.598 20.717
"3055" 4325 0 0 -1.808 9.152
"3056" 4325 0 0 -1.968 3.723
"3057" 4325 0 1 0.022 19.443
"3058" 4325 0 1 0.052 18.002
"3059" 4325 0 1 0.122 11.735
"3060" 4325 0 1 0.192 14.194
"3061" 4325 0 1 0.202 14.259
"3062" 4325 0 1 0.302 9.116
"3063" 4325 0 1 0.302 10.386
"3064" 4325 0 1 0.342 3.552
"3065" 4325 0 1 0.582 11.182
"3066" 4325 0 1 0.692 24.479
"3067" 4325 0 1 0.832 8.938
"3068" 4325 0 1 0.842 19.25
"3069" 4325 0 1 1.002 18.792
"3070" 4325 0 1 1.072 20.658
"3071" 4325 0 1 1.512 22.56
"3072" 4325 0 1 -0.008 3.923
"3073" 4325 0 1 -0.148 15.924
"3074" 4325 0 1 -0.278 8.804
"3075" 4325 0 1 -0.318 19.521
"3076" 4325 0 1 -0.328 15.902
"3077" 4325 0 1 -0.368 22.127
"3078" 4325 0 1 -0.528 7.128
"3079" 4325 0 1 -0.548 12.982
"3080" 4325 0 1 -0.778 7.039
"3081" 4325 0 1 -0.918 4.101
"3082" 4325 0 1 -1.458 7.484
"3083" 4325 1 0 0.252 8.001
"3084" 4325 1 0 -0.208 18.049
"3085" 4325 1 1 -0.648 4.23
"3086" 4350 0 0 0.182 5.941
"3087" 4350 0 0 0.252 21.564
"3088" 4350 0 0 0.272 14.1
"3089" 4350 0 0 0.292 -0.818
"3090" 4350 0 0 0.382 5.005
"3091" 4350 0 0 0.402 6.289
"3092" 4350 0 0 0.842 16.846
"3093" 4350 0 0 0.902 11.751
"3094" 4350 0 0 0.912 20.141
"3095" 4350 0 0 0.932 17.394
"3096" 4350 0 0 1.132 18.359
"3097" 4350 0 0 -0.008 -2.832
"3098" 4350 0 0 -0.048 22.285
"3099" 4350 0 0 -0.268 23.231
"3100" 4350 0 0 -0.688 3.484
"3101" 4350 0 0 -1.128 7.756
"3102" 4350 0 0 -1.368 12.253
"3103" 4350 0 1 0.112 19.52
"3104" 4350 0 1 0.442 16.447
"3105" 4350 0 1 0.452 12.753
"3106" 4350 0 1 0.562 11.597
"3107" 4350 0 1 0.852 19.751
"3108" 4350 0 1 1.062 13.146
"3109" 4350 0 1 -0.168 13.419
"3110" 4350 0 1 -0.768 8.807
"3111" 4350 1 0 1.022 13.092
"3112" 4350 1 0 -0.118 2.827
"3113" 4350 1 0 -0.618 3.342
"3114" 4350 1 1 0.152 17.874
"3115" 4350 1 1 0.562 14.518
"3116" 4350 1 1 -0.008 8.889
"3117" 4350 1 1 -0.328 15.033
"3118" 4350 1 1 -1.168 -2.535
"3119" 4383 0 0 0.212 17.787
"3120" 4383 0 0 0.322 16.158
"3121" 4383 0 0 0.372 15.452
"3122" 4383 0 0 0.522 5.334
"3123" 4383 0 0 0.622 21.254
"3124" 4383 0 0 0.802 13.21
"3125" 4383 0 0 0.862 19.755
"3126" 4383 0 0 1.162 18.865
"3127" 4383 0 0 -0.258 -2.832
"3128" 4383 0 0 -0.278 20.631
"3129" 4383 0 0 -0.368 7.042
"3130" 4383 0 1 0.022 13.031
"3131" 4383 0 1 0.062 18.708
"3132" 4383 0 1 0.082 19.133
"3133" 4383 0 1 0.222 5.946
"3134" 4383 0 1 0.572 20.272
"3135" 4383 0 1 -0.348 17.506
"3136" 4383 0 1 -0.468 2.49
"3137" 4383 0 1 -0.728 8.624
"3138" 4383 1 0 0.282 2.871
"3139" 4383 1 0 0.352 1.886
"3140" 4383 1 0 0.532 10.994
"3141" 4383 1 0 -1.138 5.176
"3142" 4383 1 1 -0.598 6.219
"3143" 4383 1 1 -0.988 1.13
"3144" 4410 0 0 0.142 17.84
"3145" 4410 0 0 0.162 6.653
"3146" 4410 0 0 0.222 1.568
"3147" 4410 0 0 0.442 16.285
"3148" 4410 0 0 0.592 3.479
"3149" 4410 0 0 0.762 17.306
